GaugeID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type
INDOFLOODS-gauge-118-270,1998-09-22,1998-09-23,66.84,1998-09-22,1,297.8,1998-09-23,497.8,2,1,2,Flood
INDOFLOODS-gauge-118-271,1998-09-25,1998-09-25,66.76,1998-09-25,1,288.9,1998-09-25,288.9,1,1,1,Flood
INDOFLOODS-gauge-118-272,1998-09-29,1998-09-29,66.84,1998-09-29,1,332.8,1998-09-29,332.8,1,1,1,Flood
INDOFLOODS-gauge-118-273,1998-10-02,1998-10-02,66.83,1998-10-02,1,310.0,1998-10-02,310.0,1,1,1,Flood
INDOFLOODS-gauge-118-274,1999-05-25,1999-05-25,66.8,1999-05-25,1,36.2,1999-05-25,36.2,1,1,1,Flood
INDOFLOODS-gauge-118-275,1999-05-29,1999-05-29,66.78,1999-05-29,1,35.6,1999-05-29,35.6,1,1,1,Flood
INDOFLOODS-gauge-118-276,1999-06-25,1999-06-25,66.79,1999-06-25,1,165.2,1999-06-25,165.2,1,1,1,Flood
INDOFLOODS-gauge-118-277,1999-06-27,1999-06-29,67.14,1999-06-29,1,269.68,1999-06-29,615.67,3,3,1,Flood
INDOFLOODS-gauge-118-278,1999-07-01,1999-07-14,67.84,1999-07-10,1,581.7,1999-07-10,4579.14,14,10,5,Severe Flood
INDOFLOODS-gauge-118-279,1999-07-19,1999-07-19,66.79,1999-07-19,1,226.5,1999-07-19,226.5,1,1,1,Flood
INDOFLOODS-gauge-118-280,1999-07-26,1999-07-27,67.0,1999-07-27,1,272.7,1999-07-27,505.5,2,2,1,Flood
INDOFLOODS-gauge-118-281,1999-08-14,1999-08-14,66.88,1999-08-14,1,233.3,1999-08-14,233.3,1,1,1,Flood
INDOFLOODS-gauge-118-282,1999-08-19,1999-08-20,66.79,1999-08-20,1,229.67,1999-08-20,457.77,2,2,1,Flood
INDOFLOODS-gauge-118-283,1999-08-24,1999-08-31,67.695,1999-08-25,1,676.2,1999-08-25,3597.71,8,2,7,Flood
INDOFLOODS-gauge-118-284,1999-09-08,1999-09-08,66.8,1999-09-08,1,377.9,1999-09-08,377.9,1,1,1,Flood
INDOFLOODS-gauge-118-285,1999-09-10,1999-09-12,67.0,1999-09-10,1,403.2,1999-09-10,971.6,3,1,3,Flood
INDOFLOODS-gauge-118-286,1999-09-30,1999-09-30,67.13,1999-09-30,1,264.6,1999-09-30,264.6,1,1,1,Flood
INDOFLOODS-gauge-118-287,1999-10-03,1999-10-03,66.8,1999-10-03,1,362.0,1999-10-03,362.0,1,1,1,Flood
INDOFLOODS-gauge-118-288,1999-10-20,1999-10-22,68.08,1999-10-20,1,884.6,1999-10-20,1938.7,3,1,3,Severe Flood
INDOFLOODS-gauge-118-289,2000-07-03,2000-07-03,66.79,2000-07-03,1,199.2,2000-07-03,199.2,1,1,1,Flood
INDOFLOODS-gauge-118-290,2000-07-06,2000-07-07,66.87,2000-07-07,1,206.0,2000-07-07,307.0,2,2,1,Flood
INDOFLOODS-gauge-118-291,2000-07-09,2000-07-11,67.18,2000-07-09,1,228.9,2000-07-09,538.92,3,1,3,Flood
INDOFLOODS-gauge-118-292,2000-07-24,2000-07-27,67.6,2000-07-25,1,622.0,2000-07-25,1370.8,4,2,3,Flood
INDOFLOODS-gauge-118-293,2000-07-31,2000-08-09,68.065,2000-08-05,1,1201.0,2000-08-05,5633.4,10,6,5,Severe Flood
INDOFLOODS-gauge-118-294,2000-08-15,2000-08-15,66.89,2000-08-15,1,192.5,2000-08-15,192.5,1,1,1,Flood
INDOFLOODS-gauge-118-295,2000-08-28,2000-08-28,66.765,2000-08-28,1,187.8,2000-08-28,187.8,1,1,1,Flood
INDOFLOODS-gauge-118-296,2000-08-30,2000-09-01,66.96,2000-09-01,1,230.8,2000-09-01,639.4,3,3,1,Flood
INDOFLOODS-gauge-118-297,2000-09-07,2000-09-07,66.795,2000-09-07,1,221.1,2000-09-07,221.1,1,1,1,Flood
INDOFLOODS-gauge-118-298,2001-05-31,2001-05-31,66.9,2001-05-31,1,99.4,2001-05-31,99.4,1,1,1,Flood
INDOFLOODS-gauge-118-299,2001-07-05,2001-07-05,66.865,2001-07-05,1,248.5,2001-07-05,248.5,1,1,1,Flood
INDOFLOODS-gauge-118-300,2001-07-26,2001-07-26,66.84,2001-07-26,1,246.0,2001-07-26,246.0,1,1,1,Flood
INDOFLOODS-gauge-118-301,2001-07-30,2001-08-04,67.55,2001-07-31,1,763.9,2001-07-31,3200.4,6,2,5,Flood
INDOFLOODS-gauge-118-302,2001-08-11,2001-08-11,66.865,2001-08-11,1,320.4,2001-08-11,320.4,1,1,1,Flood
INDOFLOODS-gauge-118-303,2001-08-15,2001-08-15,66.77,2001-08-15,1,228.7,2001-08-15,228.7,1,1,1,Flood
INDOFLOODS-gauge-118-304,2001-08-17,2001-08-17,66.82,2001-08-17,1,266.9,2001-08-17,266.9,1,1,1,Flood
INDOFLOODS-gauge-118-305,2001-08-19,2001-08-20,66.835,2001-08-20,1,287.6,2001-08-20,564.5,2,2,1,Flood
INDOFLOODS-gauge-118-306,2001-08-22,2001-08-24,67.25,2001-08-24,1,730.0,2001-08-24,1580.8,3,3,1,Flood
INDOFLOODS-gauge-118-307,2001-08-27,2001-08-29,67.11,2001-08-28,1,589.4,2001-08-28,1176.2,3,2,2,Flood
INDOFLOODS-gauge-118-308,2001-08-31,2001-08-31,66.79,2001-08-31,1,267.5,2001-08-31,267.5,1,1,1,Flood
INDOFLOODS-gauge-118-309,2001-09-06,2001-09-06,67.185,2001-09-06,1,660.6,2001-09-06,660.6,1,1,1,Flood
INDOFLOODS-gauge-118-310,2001-09-08,2001-09-08,67.09,2001-09-08,1,859.2,2001-09-08,859.2,1,1,1,Flood
INDOFLOODS-gauge-118-311,2001-10-05,2001-10-06,67.27,2001-10-05,1,732.9,2001-10-05,1333.7,2,1,2,Flood
INDOFLOODS-gauge-118-312,2001-10-09,2001-10-09,66.79,2001-10-09,1,267.2,2001-10-09,267.2,1,1,1,Flood
INDOFLOODS-gauge-118-313,2002-07-06,2002-07-06,66.9,2002-07-06,1,314.8,2002-07-06,314.8,1,1,1,Flood
INDOFLOODS-gauge-118-314,2002-07-09,2002-07-09,67.15,2002-07-09,1,686.4,2002-07-09,686.4,1,1,1,Flood
INDOFLOODS-gauge-118-315,2002-07-11,2002-07-12,66.99,2002-07-11,1,544.9,2002-07-11,831.1,2,1,2,Flood
INDOFLOODS-gauge-118-316,2002-07-21,2002-08-02,68.29,2002-07-25,1,1650.0,2002-07-25,11867.5,13,5,9,Severe Flood
INDOFLOODS-gauge-118-317,2002-08-04,2002-08-04,66.86,2002-08-04,1,287.7,2002-08-04,287.7,1,1,1,Flood
INDOFLOODS-gauge-118-318,2002-09-10,2002-09-10,66.995,2002-09-10,1,550.4,2002-09-10,550.4,1,1,1,Flood
INDOFLOODS-gauge-118-319,2003-06-24,2003-06-25,66.77,2003-06-24,2,244.1,2003-06-25,470.9,2,1,2,Flood
INDOFLOODS-gauge-118-320,2003-06-27,2003-06-30,67.18,2003-06-29,1,651.4,2003-06-28,2154.4,4,3,2,Flood
INDOFLOODS-gauge-118-321,2003-07-02,2003-07-02,67.13,2003-07-02,1,589.0,2003-07-02,589.0,1,1,1,Flood
INDOFLOODS-gauge-118-322,2003-07-04,2003-07-04,66.875,2003-07-04,1,263.2,2003-07-04,263.2,1,1,1,Flood
INDOFLOODS-gauge-118-323,2003-07-06,2003-07-06,66.85,2003-07-06,1,261.5,2003-07-06,261.5,1,1,1,Flood
INDOFLOODS-gauge-118-324,2003-07-08,2003-07-15,67.46,2003-07-10,1,1106.0,2003-07-08,4500.9,8,3,6,Flood
INDOFLOODS-gauge-118-325,2003-07-18,2003-07-19,67.06,2003-07-18,1,308.1,2003-07-18,596.2,2,1,2,Flood
INDOFLOODS-gauge-118-326,2003-07-30,2003-08-02,68.2,2003-07-31,1,640.0,2003-08-01,1650.0,4,2,3,Severe Flood
INDOFLOODS-gauge-118-327,2003-08-08,2003-08-08,66.76,2003-08-08,1,300.0,2003-08-08,300.0,1,1,1,Flood
INDOFLOODS-gauge-118-328,2003-08-19,2003-08-19,66.79,2003-08-19,1,300.0,2003-08-19,300.0,1,1,1,Flood
INDOFLOODS-gauge-118-329,2003-09-24,2003-09-24,67.01,2003-09-24,1,332.5,2003-09-24,332.5,1,1,1,Flood
INDOFLOODS-gauge-118-330,2004-05-22,2004-05-23,67.0,2004-05-23,1,400.0,2004-05-23,760.0,2,2,1,Flood
INDOFLOODS-gauge-118-331,2004-06-22,2004-06-23,67.335,2004-06-22,1,619.2,2004-06-22,848.8,2,1,2,Flood
INDOFLOODS-gauge-118-332,2004-06-27,2004-06-27,66.84,2004-06-27,1,320.0,2004-06-27,320.0,1,1,1,Flood
INDOFLOODS-gauge-118-333,2004-07-07,2004-07-16,68.47,2004-07-10,1,1283.0,2004-07-10,7482.0,10,4,7,Severe Flood
INDOFLOODS-gauge-118-334,2004-07-19,2004-07-21,67.125,2004-07-20,1,760.1,2004-07-20,1912.0,3,2,2,Flood
INDOFLOODS-gauge-118-335,2004-08-28,2004-08-28,67.13,2004-08-28,1,695.2,2004-08-28,695.2,1,1,1,Flood
INDOFLOODS-gauge-118-336,2004-09-03,2004-09-04,67.332,2004-09-03,1,552.2,2004-09-03,624.52,2,1,2,Flood
INDOFLOODS-gauge-118-337,2004-09-26,2004-09-26,67.4,2004-09-26,1,979.1,2004-09-26,979.1,1,1,1,Flood
INDOFLOODS-gauge-118-338,2005-08-08,2005-08-08,67.01,2005-08-08,1,544.9,2005-08-08,544.9,1,1,1,Flood
INDOFLOODS-gauge-118-339,2005-08-12,2005-08-13,67.02,2005-08-12,1,686.7,2005-08-12,1223.8,2,1,2,Flood
INDOFLOODS-gauge-118-340,2005-08-15,2005-08-15,66.79,2005-08-15,1,542.8,2005-08-15,542.8,1,1,1,Flood
INDOFLOODS-gauge-118-341,2005-08-26,2005-08-28,67.97,2005-08-28,1,1012.0,2005-08-27,2419.7,3,3,1,Severe Flood
INDOFLOODS-gauge-118-342,2005-09-07,2005-09-07,66.935,2005-09-07,1,546.3,2005-09-07,546.3,1,1,1,Flood
INDOFLOODS-gauge-118-343,2006-06-07,2006-06-07,67.15,2006-06-07,1,178.0,2006-06-07,178.0,1,1,1,Flood
INDOFLOODS-gauge-118-344,2006-07-08,2006-07-08,66.8,2006-07-08,1,295.7,2006-07-08,295.7,1,1,1,Flood
INDOFLOODS-gauge-118-345,2006-07-11,2006-07-12,66.95,2006-07-11,1,503.4,2006-07-11,863.4,2,1,2,Flood
INDOFLOODS-gauge-118-346,2006-07-14,2006-07-14,66.84,2006-07-14,1,380.7,2006-07-14,380.7,1,1,1,Flood
INDOFLOODS-gauge-118-347,2006-09-10,2006-09-10,66.81,2006-09-10,1,536.2,2006-09-10,536.2,1,1,1,Flood
INDOFLOODS-gauge-118-348,2006-09-12,2006-09-14,67.07,2006-09-13,1,825.6,2006-09-13,2305.2,3,2,2,Flood
INDOFLOODS-gauge-118-349,2006-09-25,2006-09-26,67.09,2006-09-25,1,1002.0,2006-09-25,1974.7,2,1,2,Flood
INDOFLOODS-gauge-118-350,2007-07-26,2007-08-02,67.73,2007-07-28,1,1217.0,2007-07-28,5506.9,8,3,6,Flood
INDOFLOODS-gauge-118-351,2007-08-13,2007-08-13,66.98,2007-08-13,1,410.0,2007-08-13,410.0,1,1,1,Flood
INDOFLOODS-gauge-118-352,2007-08-17,2007-08-18,66.86,2007-08-17,1,522.0,2007-08-18,978.4,2,1,2,Flood
INDOFLOODS-gauge-118-353,2007-09-02,2007-09-02,66.98,2007-09-02,1,574.5,2007-09-02,574.5,1,1,1,Flood
INDOFLOODS-gauge-118-354,2007-09-04,2007-09-07,66.95,2007-09-04,1,561.0,2007-09-04,1979.4,4,1,4,Flood
INDOFLOODS-gauge-118-355,2007-09-10,2007-09-24,67.925,2007-09-13,1,1101.0,2007-09-11,6062.1,15,4,12,Severe Flood
INDOFLOODS-gauge-118-356,2007-10-09,2007-10-09,67.085,2007-10-09,1,751.9,2007-10-09,751.9,1,1,1,Flood
INDOFLOODS-gauge-118-357,2008-05-29,2008-05-29,66.92,2008-05-29,1,17.96,2008-05-29,17.96,1,1,1,Flood
INDOFLOODS-gauge-118-358,2008-06-28,2008-06-28,66.81,2008-06-28,1,334.6,2008-06-28,334.6,1,1,1,Flood
INDOFLOODS-gauge-118-359,2008-07-05,2008-07-06,67.37,2008-07-06,1,947.8,2008-07-06,1816.1,2,2,1,Flood
INDOFLOODS-gauge-118-360,2008-07-20,2008-07-20,66.82,2008-07-20,1,616.5,2008-07-20,616.5,1,1,1,Flood
INDOFLOODS-gauge-118-361,2008-07-23,2008-07-25,67.12,2008-07-24,1,1204.0,2008-07-24,2942.7,3,2,2,Flood
INDOFLOODS-gauge-118-362,2008-08-28,2008-08-29,67.075,2008-08-29,1,1685.0,2008-08-29,2806.0,2,2,1,Flood
INDOFLOODS-gauge-118-363,2008-08-31,2008-08-31,67.26,2008-08-31,1,1259.0,2008-08-31,1259.0,1,1,1,Flood
INDOFLOODS-gauge-118-364,2009-04-13,2009-04-13,67.66,2009-04-13,1,2.841,2009-04-13,2.841,1,1,1,Flood
INDOFLOODS-gauge-118-365,2009-07-28,2009-07-29,67.775,2009-07-29,1,670.4,2009-07-29,1222.5,2,2,1,Severe Flood
INDOFLOODS-gauge-118-366,2009-07-31,2009-08-01,67.09,2009-07-31,1,901.0,2009-07-31,1552.5,2,1,2,Flood
INDOFLOODS-gauge-118-367,2009-08-06,2009-08-06,66.955,2009-08-06,1,759.4,2009-08-06,759.4,1,1,1,Flood
INDOFLOODS-gauge-118-368,2009-08-08,2009-08-08,66.76,2009-08-08,1,574.5,2009-08-08,574.5,1,1,1,Flood
INDOFLOODS-gauge-118-369,2009-08-17,2009-08-25,67.39,2009-08-17,1,1114.0,2009-08-17,7776.4,9,1,9,Flood
INDOFLOODS-gauge-118-370,2010-06-03,2010-06-07,66.91,2010-06-04,1,32.35,2010-06-04,131.12,5,2,4,Flood
INDOFLOODS-gauge-118-371,2010-06-13,2010-07-03,67.34,2010-06-27,1,810.6,2010-07-01,8439.29,21,15,7,Flood
INDOFLOODS-gauge-118-372,2010-07-06,2010-07-10,67.17,2010-07-07,1,804.1,2010-07-10,3084.6,5,2,4,Flood
INDOFLOODS-gauge-118-373,2010-07-12,2010-07-28,68.155,2010-07-23,1,2015.0,2010-07-23,13101.1,17,12,6,Severe Flood
INDOFLOODS-gauge-118-374,2010-07-31,2010-08-08,67.33,2010-08-02,1,974.3,2010-08-01,5557.9,9,3,7,Flood
INDOFLOODS-gauge-118-375,2010-08-11,2010-11-28,68.605,2010-08-24,1,870.9,2010-08-11,22509.557999999997,110,14,97,Severe Flood
INDOFLOODS-gauge-118-376,2010-12-02,2010-12-06,66.88,2010-12-02,1,18.75,2010-12-02,74.15,5,1,5,Flood
INDOFLOODS-gauge-118-377,2010-12-08,2010-12-10,66.78,2010-12-08,1,11.03,2010-12-08,32.84,3,1,3,Flood
INDOFLOODS-gauge-118-378,2010-12-20,2010-12-20,66.88,2010-12-20,1,10.81,2010-12-20,10.81,1,1,1,Flood
INDOFLOODS-gauge-119-1,1970-07-15,1970-07-20,50.827,1970-07-18,1,1077.08,1970-07-18,3862.6,6,4,3,Severe Flood
INDOFLOODS-gauge-119-2,1970-07-26,1970-08-15,51.126999999999995,1970-07-27,1,1622.62,1970-07-27,12651.55,21,2,20,Severe Flood
INDOFLOODS-gauge-119-3,1970-09-30,1970-10-01,50.211999999999996,1970-09-30,1,657.12,1970-09-30,1160.86,2,1,2,Severe Flood
INDOFLOODS-gauge-119-4,1970-10-04,1970-10-04,49.327,1970-10-04,1,312.45,1970-10-04,312.45,1,1,1,Flood
INDOFLOODS-gauge-119-5,1971-06-12,1971-06-17,50.477,1971-06-14,1,778.95,1971-06-14,3282.74,6,3,4,Severe Flood
INDOFLOODS-gauge-119-6,1971-06-19,1971-06-19,49.148999999999994,1971-06-19,1,259.2,1971-06-19,259.2,1,1,1,Flood
INDOFLOODS-gauge-119-7,1971-07-01,1971-07-01,49.001999999999995,1971-07-01,1,239.0,1971-07-01,239.0,1,1,1,Flood
INDOFLOODS-gauge-119-8,1971-07-03,1971-07-03,49.077,1971-07-03,1,253.1,1971-07-03,253.1,1,1,1,Flood
INDOFLOODS-gauge-119-9,1971-07-05,1971-07-05,49.251999999999995,1971-07-05,1,307.9,1971-07-05,307.9,1,1,1,Flood
INDOFLOODS-gauge-119-10,1971-07-07,1971-07-07,49.607,1971-07-07,1,348.72,1971-07-07,348.72,1,1,1,Flood
INDOFLOODS-gauge-119-11,1971-07-10,1971-07-14,50.247,1971-07-11,1,444.4,1971-07-11,1944.09,5,2,4,Severe Flood
INDOFLOODS-gauge-119-12,1971-07-25,1971-07-25,49.147,1971-07-25,1,192.79,1971-07-25,192.79,1,1,1,Flood
INDOFLOODS-gauge-119-13,1971-07-31,1971-08-05,50.832,1971-08-02,1,1135.59,1971-08-02,3954.52,6,3,4,Severe Flood
INDOFLOODS-gauge-119-14,1971-08-07,1971-08-10,49.977,1971-08-08,1,342.6,1971-08-08,1216.68,4,2,3,Flood
INDOFLOODS-gauge-119-15,1971-08-17,1971-08-22,49.897,1971-08-19,1,391.86,1971-08-19,1936.95,6,3,4,Flood
INDOFLOODS-gauge-119-16,1971-09-05,1971-09-06,49.306999999999995,1971-09-06,1,269.79,1971-09-06,530.88,2,2,1,Flood
INDOFLOODS-gauge-119-17,1971-09-25,1971-09-28,50.287,1971-09-26,1,542.88,1971-09-26,1761.23,4,2,3,Severe Flood
INDOFLOODS-gauge-119-18,1972-06-24,1972-06-24,49.172,1972-06-24,1,268.01,1972-06-24,268.01,1,1,1,Flood
INDOFLOODS-gauge-119-19,1972-07-22,1972-07-23,50.086999999999996,1972-07-23,1,343.66,1972-07-23,622.71,2,2,1,Severe Flood
INDOFLOODS-gauge-119-20,1972-07-25,1972-08-02,50.397,1972-07-30,2,794.6,1972-08-01,4283.03,9,6,4,Severe Flood
INDOFLOODS-gauge-119-21,1972-08-04,1972-08-04,49.097,1972-08-04,1,271.4,1972-08-04,271.4,1,1,1,Flood
INDOFLOODS-gauge-119-22,1972-08-07,1972-08-07,49.086999999999996,1972-08-07,1,273.12,1972-08-07,273.12,1,1,1,Flood
INDOFLOODS-gauge-119-23,1972-08-11,1972-08-11,49.016999999999996,1972-08-11,1,271.51,1972-08-11,271.51,1,1,1,Flood
INDOFLOODS-gauge-119-24,1972-08-23,1972-08-23,49.711999999999996,1972-08-23,1,370.09,1972-08-23,370.09,1,1,1,Flood
INDOFLOODS-gauge-119-25,1972-09-05,1972-09-07,49.427,1972-09-07,1,344.74,1972-09-05,1002.86,3,3,1,Flood
INDOFLOODS-gauge-119-26,1972-09-27,1972-09-28,49.982,1972-09-27,1,449.38,1972-09-27,718.98,2,1,2,Flood
INDOFLOODS-gauge-119-27,1973-06-15,1973-06-20,50.157,1973-06-17,1,444.45,1973-06-19,2132.2,6,3,4,Severe Flood
INDOFLOODS-gauge-119-28,1973-06-24,1973-06-25,49.977,1973-06-25,1,450.02,1973-06-25,792.24,2,2,1,Flood
INDOFLOODS-gauge-119-29,1973-06-30,1973-06-30,49.312,1973-06-30,1,318.28,1973-06-30,318.28,1,1,1,Flood
INDOFLOODS-gauge-119-30,1973-07-20,1973-07-20,49.042,1973-07-20,1,199.64,1973-07-20,199.64,1,1,1,Flood
INDOFLOODS-gauge-119-31,1973-07-27,1973-07-27,49.347,1973-07-27,1,341.38,1973-07-27,341.38,1,1,1,Flood
INDOFLOODS-gauge-119-32,1973-08-06,1973-08-06,49.277,1973-08-06,1,186.67,1973-08-06,186.67,1,1,1,Flood
INDOFLOODS-gauge-119-33,1973-08-08,1973-08-13,50.187,1973-08-08,1,512.14,1973-08-08,2117.85,6,1,6,Severe Flood
INDOFLOODS-gauge-119-34,1973-08-18,1973-08-18,49.082,1973-08-18,1,303.61,1973-08-18,303.61,1,1,1,Flood
INDOFLOODS-gauge-119-35,1973-10-02,1973-10-02,49.067,1973-10-02,1,288.6,1973-10-02,288.6,1,1,1,Flood
INDOFLOODS-gauge-119-36,1973-10-04,1973-10-05,49.507,1973-10-05,1,291.7,1973-10-05,556.51,2,2,1,Flood
INDOFLOODS-gauge-119-37,1973-10-13,1973-10-14,49.516999999999996,1973-10-13,1,329.09,1973-10-13,637.16,2,1,2,Flood
INDOFLOODS-gauge-119-38,1974-07-01,1974-07-02,49.595,1974-07-02,1,372.26,1974-07-02,693.19,2,2,1,Flood
INDOFLOODS-gauge-119-39,1974-07-08,1974-07-08,49.222,1974-07-08,1,272.89,1974-07-08,272.89,1,1,1,Flood
INDOFLOODS-gauge-119-40,1974-07-10,1974-07-10,49.167,1974-07-10,1,231.15,1974-07-10,231.15,1,1,1,Flood
INDOFLOODS-gauge-119-41,1974-07-18,1974-07-21,50.67,1974-07-20,1,799.74,1974-07-19,2146.45,4,3,2,Severe Flood
INDOFLOODS-gauge-119-42,1974-07-24,1974-08-11,51.622,1974-07-29,1,1516.59,1974-08-06,16027.67,19,6,14,Severe Flood
INDOFLOODS-gauge-119-43,1974-08-26,1974-09-11,51.467,1974-09-01,1,1685.05,1974-09-03,14158.39,17,7,11,Severe Flood
INDOFLOODS-gauge-119-44,1974-09-15,1974-09-15,49.007,1974-09-15,1,218.89,1974-09-15,218.89,1,1,1,Flood
INDOFLOODS-gauge-119-45,1974-09-20,1974-09-20,49.367,1974-09-20,1,274.99,1974-09-20,274.99,1,1,1,Flood
INDOFLOODS-gauge-119-46,1975-06-15,1975-06-15,49.827,1975-06-15,1,158.05,1975-06-15,158.05,1,1,1,Flood
INDOFLOODS-gauge-119-47,1975-06-17,1975-06-17,49.102,1975-06-17,1,157.87,1975-06-17,157.87,1,1,1,Flood
INDOFLOODS-gauge-119-48,1975-06-26,1975-06-26,49.832,1975-06-26,1,396.55,1975-06-26,396.55,1,1,1,Flood
INDOFLOODS-gauge-119-49,1975-07-02,1975-07-02,49.547,1975-07-02,1,256.68,1975-07-02,256.68,1,1,1,Flood
INDOFLOODS-gauge-119-50,1975-07-22,1975-07-22,50.07,1975-07-22,1,275.46,1975-07-22,275.46,1,1,1,Severe Flood
INDOFLOODS-gauge-119-51,1975-07-27,1975-08-04,51.792,1975-07-29,1,1467.59,1975-07-29,7997.18,9,3,7,Severe Flood
INDOFLOODS-gauge-119-52,1975-08-06,1975-08-06,49.887,1975-08-06,1,307.53,1975-08-06,307.53,1,1,1,Flood
INDOFLOODS-gauge-119-53,1975-09-16,1975-09-16,49.232,1975-09-16,1,341.42,1975-09-16,341.42,1,1,1,Flood
INDOFLOODS-gauge-119-54,1975-09-21,1975-09-21,49.696999999999996,1975-09-21,1,648.34,1975-09-21,648.34,1,1,1,Flood
INDOFLOODS-gauge-119-55,1975-09-28,1975-09-29,50.236999999999995,1975-09-29,1,669.8,1975-09-29,1192.98,2,2,1,Severe Flood
INDOFLOODS-gauge-119-56,1975-10-01,1975-10-02,49.266999999999996,1975-10-02,1,393.6,1975-10-02,759.58,2,2,1,Flood
INDOFLOODS-gauge-119-57,1975-10-04,1975-10-05,49.907,1975-10-05,1,464.47,1975-10-04,834.17,2,2,1,Flood
INDOFLOODS-gauge-119-58,1976-06-30,1976-07-01,50.147,1976-07-01,1,693.38,1976-07-01,1343.21,2,2,1,Severe Flood
INDOFLOODS-gauge-119-59,1976-07-03,1976-07-05,50.047,1976-07-03,1,655.78,1976-07-03,1589.03,3,1,3,Severe Flood
INDOFLOODS-gauge-119-60,1976-07-10,1976-07-14,50.065,1976-07-13,1,465.57,1976-07-12,2028.28,5,4,2,Severe Flood
INDOFLOODS-gauge-119-61,1976-07-25,1976-07-27,49.777,1976-07-26,1,403.98,1976-07-26,1055.49,3,2,2,Flood
INDOFLOODS-gauge-119-62,1976-08-11,1976-08-14,50.949,1976-08-12,1,600.28,1976-08-12,1666.17,4,2,3,Severe Flood
INDOFLOODS-gauge-119-63,1976-08-17,1976-08-27,50.782,1976-08-21,1,1031.97,1976-08-21,6017.85,11,5,7,Severe Flood
INDOFLOODS-gauge-119-64,1977-07-15,1977-07-15,49.836999999999996,1977-07-15,1,365.94,1977-07-15,365.94,1,1,1,Flood
INDOFLOODS-gauge-119-65,1977-08-11,1977-08-11,49.577,1977-08-11,1,400.42,1977-08-11,400.42,1,1,1,Flood
INDOFLOODS-gauge-119-66,1977-08-13,1977-08-23,50.626999999999995,1977-08-20,1,675.13,1977-08-20,5447.44,11,8,4,Severe Flood
INDOFLOODS-gauge-119-67,1977-08-27,1977-08-27,49.082,1977-08-27,1,326.82,1977-08-27,326.82,1,1,1,Flood
INDOFLOODS-gauge-119-68,1977-08-29,1977-08-30,49.227,1977-08-29,1,342.51,1977-08-29,553.68,2,1,2,Flood
INDOFLOODS-gauge-119-69,1977-09-19,1977-09-19,49.135,1977-09-19,1,332.57,1977-09-19,332.57,1,1,1,Flood
INDOFLOODS-gauge-119-70,1978-06-20,1978-06-20,49.152,1978-06-20,1,289.39,1978-06-20,289.39,1,1,1,Flood
INDOFLOODS-gauge-119-71,1978-07-16,1978-07-25,50.757,1978-07-17,1,679.74,1978-07-17,4566.5,10,2,9,Severe Flood
INDOFLOODS-gauge-119-72,1978-08-02,1978-08-04,50.857,1978-08-02,1,,,,3,1,3,Severe Flood
INDOFLOODS-gauge-119-73,1978-09-15,1978-09-15,50.097,1978-09-15,1,343.76,1978-09-15,343.76,1,1,1,Severe Flood
INDOFLOODS-gauge-119-74,1978-09-20,1978-09-20,49.29,1978-09-20,1,271.68,1978-09-20,271.68,1,1,1,Flood
INDOFLOODS-gauge-119-75,1978-10-07,1978-10-07,49.626999999999995,1978-10-07,1,270.0,1978-10-07,270.0,1,1,1,Flood
INDOFLOODS-gauge-119-76,1979-07-02,1979-07-02,49.797,1979-07-02,1,274.12,1979-07-02,274.12,1,1,1,Flood
INDOFLOODS-gauge-119-77,1979-07-19,1979-07-31,51.211999999999996,1979-07-26,1,1087.53,1979-07-26,6644.36,13,8,6,Severe Flood
INDOFLOODS-gauge-119-78,1979-08-21,1979-08-27,51.236999999999995,1979-08-23,1,1017.04,1979-08-23,3978.0,7,3,5,Severe Flood
INDOFLOODS-gauge-119-79,1979-08-31,1979-08-31,50.047,1979-08-31,1,417.66,1979-08-31,417.66,1,1,1,Severe Flood
INDOFLOODS-gauge-119-80,1979-09-04,1979-09-09,50.297,1979-09-06,1,420.0,1979-09-06,1992.94,6,3,4,Severe Flood
INDOFLOODS-gauge-119-81,1979-09-11,1979-09-11,49.016999999999996,1979-09-11,1,271.64,1979-09-11,271.64,1,1,1,Flood
INDOFLOODS-gauge-119-82,1980-06-10,1980-06-10,49.082,1980-06-10,1,317.06,1980-06-10,317.06,1,1,1,Flood
INDOFLOODS-gauge-119-83,1980-07-16,1980-07-16,49.247,1980-07-16,1,286.38,1980-07-16,286.38,1,1,1,Flood
INDOFLOODS-gauge-119-84,1980-07-20,1980-07-24,51.027,1980-07-21,1,859.86,1980-07-21,2973.03,5,2,4,Severe Flood
INDOFLOODS-gauge-119-85,1980-07-26,1980-07-26,49.067,1980-07-26,1,190.02,1980-07-26,190.02,1,1,1,Flood
INDOFLOODS-gauge-119-86,1980-08-19,1980-08-23,49.882,1980-08-22,1,377.72,1980-08-22,1500.81,5,4,2,Flood
INDOFLOODS-gauge-119-87,1980-09-13,1980-09-17,50.412,1980-09-16,1,503.58,1980-09-16,1685.18,5,4,2,Severe Flood
INDOFLOODS-gauge-119-88,1981-06-29,1981-06-29,49.757,1981-06-29,1,236.57,1981-06-29,236.57,1,1,1,Flood
